g__Ureaplasma,g__Butyricimonas,g__Mucispirillum,g__Prevotellaceae_NK3B31_group,g__Rhizobium,g__Clostridium_innocuum_group,g__Ruminococcus_2,g__Christensenellaceae_R-7_group,g__Ruminococcus_1,g__Paeniclostridium,g__Clostridium_sensu_stricto_1,g__Psychrobacter,g__Enterococcus,g__Leuconostoc,g__Lactobacillus,g__Ruminococcaceae_NK4A214_group,g__Lachnospiraceae_UCG-006,g__Corynebacterium_1,g__Stenotrophomonas,g__Eubacterium_fissicatena_group,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-004,g__Facklamia,g__Anaerotruncus,g__Empedobacter,g__Ruminococcaceae_UCG-007,g__Eisenbergiella,g__Erysipelatoclostridium,g__Paenalcaligenes,g__Marvinbryantia,g__Longilinea,g__Alloprevotella,g__Eubacterium_coprostanoligenes_group,g__Rikenella,g__Caproiciproducens,g__Blautia,g__Lachnoclostridium,g__Acetivibrio_ethanolgignens_group,g__Ruminococcaceae_UCG-013,g__Enterorhabdus,g__Alcaligenes,g__Bacillus,g__Ruminococcaceae_UCG-010,g__Morganella,g__Tyzzerella_3,g__Allobaculum,g__Parasutterella,g__Streptococcus,g__Candidatus_Soleaferrea,g__Mycoplasma,g__Glutamicibacter,g__Pseudomonas,g__Tyzzerella,g__uncultured,g__Prevotellaceae_UCG-001,g__Parabacteroides,g__Vagococcus,g__Family_XIII_UCG-001,g__Escherichia-Shigella,g__Carnobacterium,g__Raoultella,g__Coprococcus_1,g__Eubacterium_xylanophilum_group,g__Subdoligranulum,g__Bilophila,g__Alistipes,g__Gordonibacter,g__Anaerovorax,g__Anaerofustis,g__Comamonas,g__Ruminiclostridium_1,g__Phaseolus_acutifolius_tepary_bean,g__Ruminiclostridium_6,g__Acetatifactor,g__Citrobacter,g__Candidatus_Protochlamydia,g__Muribacter,g__Peptococcus,g__Coprococcus_2,g__Bacteroides,g__Triticum_aestivum_bread_wheat,g__Ruminiclostridium,g__mouse_gut_metagenome,g__Parvibacter,g__Intestinimonas,g__Brachyspira,g__unidentified,g__Oscillibacter,g__Veillonella,g__Gemella,g__Prevotellaceae_Ga6A1_group,g__Ruminococcaceae_UCG-009,g__Anaerostipes,g__Candidatus_Stoquefichus,g__Sutterella,g__Lachnospiraceae_UCG-001,g__Eubacterium_ventriosum_group,g__Proteiniclasticum,g__Helicobacter,g__Ruminococcaceae_UCG-005,g__Bradyrhizobium,g__Eubacterium_oxidoreducens_group,g__Jeotgalicoccus,g__Odoribacter,g__Acinetobacter,g__Coriobacteriaceae_UCG-002,g__Roseburia,g__Desulfovibrio,g__Caldicoprobacter,g__Corynebacterium,g__Butyricicoccus,g__Staphylococcus,g__Anaeroplasma,g__Senegalimassilia,g__Georgenia,g__Proteus,g__Adlercreutzia,g__Bifidobacterium,g__Faecalibaculum,g__Papillibacter,g__Eubacterium_brachy_group,g__Lactococcus,g__Akkermansia,g__Turicibacter,g__Ruminococcaceae_UCG-014,g__Ruminiclostridium_9,g__Eubacterium_nodatum_group,g__Defluviitaleaceae_UCG-011,g__Romboutsia,g__Rikenellaceae_RC9_gut_group,g__Candidatus_Arthromitus
0,0.000585549,0.003357146,0,0,0,0,0,0,0,7.81E-05,0,0.00011711,0,0.012257485,0,0.000429402,0,0,0,0,0.000234219,0,0.060662841,0,0,7.81E-05,0.000156146,0,0,0,3.90E-05,3.90E-05,0,0,0.012374595,0.053675294,0.002615451,0,0.000429402,0,7.81E-05,7.81E-05,0,0,0,0,0.000351329,0.000156146,0,0,3.90E-05,0.017488387,3.90E-05,3.90E-05,0.003864621,0,0,0,3.90E-05,3.90E-05,0.004059804,0.001756646,0,0.001210134,0.004645353,0,0.000468439,0,0,0,0,0,0.000858805,0,0,0,0.004840536,0,0.01014951,3.90E-05,0.047117149,0.000429402,0,0.008236718,0,0.170589843,0.011984229,0,3.90E-05,0,0,0,0,0,0,0,0,0.059374634,0.000351329,0,3.90E-05,7.81E-05,0.010617949,0,0,0.045985088,0.154584846,0,3.90E-05,7.81E-05,3.90E-05,0,0,0,0.000156146,0,0,0,0,0.000507476,0.005738377,0,0,0.000702658,0.049420307,0.000234219,0,0,0,0
0.003200999,0.003005816,0.004918609,0,0,7.81E-05,0,0,0,0,0.004059804,0,0.005152828,0,0.004059804,0,0.00011711,0,0,0,0,0.000234219,0,0.040637077,0,0,0,0.003357146,0,3.90E-05,0,0.061794902,0,0,0,0.014287387,0.032829761,0.000780732,7.81E-05,0.000780732,0,0.000156146,0.000390366,0,0,0,0,0.002420268,7.81E-05,0,0,0,0.011476754,0.002888707,0,0.00421595,0,0,0,0,7.81E-05,0.004762462,3.90E-05,0,0.000741695,0.067260023,0,0.000312293,0,0,0,0,0,0.000780732,0,3.90E-05,0,0.005504157,0,0.029355506,3.90E-05,0.038646212,0.000273256,0,0.009876254,0,0.238513487,0.007534059,0,0,0,0,0,0,0,0,0,0,0.01448257,0.000273256,0,0,0.000156146,0.018971777,0,0,0.040637077,0.110980989,0,0,0.000702658,3.90E-05,0,0,0,3.90E-05,0,0,0,0,0.000273256,0.017722606,0.000741695,0,0.000156146,0.027637897,0.000390366,0,0,0.011242534,0.000624585
3.90E-05,0.000156146,0.000195183,0,0,0,0,7.81E-05,0,3.90E-05,0.000468439,0,0.006870438,0,0.174181208,0.001093024,0.001171097,0,0,0,0,0.000156146,0,0.021548191,0,0,0,0.002420268,0,0,0,0.001288207,3.90E-05,0,0,0.009954327,0.035679432,3.90E-05,0.001014951,0.000468439,0,0.000429402,0.000156146,0,0,0,0,0.002303158,3.90E-05,0,0,3.90E-05,0.000702658,7.81E-05,0,0.00148339,0,7.81E-05,7.81E-05,0,0.000156146,0.000975914,3.90E-05,0.000273256,0.000624585,0.000312293,0,0.000312293,0,0,0,0,0,0.00011711,0,0,0,0.002654487,0,0.017722606,0,0.006323926,0,0,0.002693524,0,0.145606433,0.010930242,0,0,0,0.000195183,0,0,0,0,0,0,0.003435219,3.90E-05,0,0,0,0.000351329,0,0,0.024436897,0.187492681,0,0.000234219,0.000663622,0.000156146,0,0,0,0.000741695,0,0,0,0,0.000897841,0.04219854,0.000897841,0,0.006011633,0.031268298,0.000195183,0,3.90E-05,3.90E-05,0.001444353
0.001405317,0.002264121,0.000468439,0,0,3.90E-05,0,0.000585549,0,0,0.000741695,0,0.010227583,0,0.196549167,0.000351329,0.000390366,0,0,3.90E-05,3.90E-05,7.81E-05,0,0.015419448,0,0,0,0.005269938,0,0.000234219,0,0.0100324,0,0,0,0.001093024,0.029823945,0.000312293,0,0.000741695,0,0.00011711,0.000273256,0,0,0,0.00011711,0.000897841,0.000195183,3.90E-05,0,0.00011711,0.002225085,0.000663622,0,0.071983448,0,3.90E-05,0,0,7.81E-05,0.003396182,0.000156146,0.000195183,7.81E-05,0.042940235,0,0.000468439,0,0,0,0,0,0.000507476,0,0,0,0.004020767,0,0.133505094,0,0.010656986,0,0,0.014560643,0,0.233204513,0.006870438,0,0.001912792,0,0.000546512,0,0,0,0,0,0,0.013779912,0.000312293,0,7.81E-05,0,0.028613811,0,0,0.017410313,0.04071515,0,0.000156146,0.00011711,7.81E-05,0,0,0,0.000156146,3.90E-05,0,0,3.90E-05,0.000156146,0.023421946,0,0,0.001132061,0.017527423,0.00136628,0,0,0.00456728,0.000507476
0.00011711,0.000195183,0.00011711,0,0,0,0,0.000195183,0,0,0.000234219,0,0.012257485,0,0.366514424,0.000936878,0.005387048,0,0,0,0,0.000663622,0,0.024202678,0,0,0,0.000468439,0,0,0,0.00011711,0,0,0,0.0016005,0.041027443,0,0.005308975,0.001873756,0,0.000234219,0.000585549,0,0,0,0,0.002225085,7.81E-05,0,0,0,0.000312293,0,0,0.000624585,0,0.000156146,3.90E-05,0,7.81E-05,0.004918609,0.00011711,0.000429402,0.000390366,0.001522427,0,0.000780732,0,0,0,0,0,7.81E-05,0,0,0,0.003357146,0,0.003357146,0,0.00741695,0.00148339,0,0.003591365,0,0.225162978,0.003825585,0,0.00011711,0,0.000507476,0,0,0,3.90E-05,0,0,0.0016005,7.81E-05,0,0,0,0.004176914,0,0,0.064566499,0.047195222,0,7.81E-05,0.000234219,0,0,0,0,0.000351329,0,0,0,0,0.001288207,0.030214311,3.90E-05,0,0.004684389,0.044033259,0.000195183,0,0.000429402,0,0.001093024
0.000351329,0.001717609,0.000351329,0,0,0,0,0,0,0,0.000312293,0,0.009017449,0,0.046687746,0,0.000585549,0,0,3.90E-05,0,0.000195183,0,0.029394543,0,0,0,0.003513292,0,0.00011711,0,0.000975914,0,3.90E-05,0,0.008744193,0.047429441,0.001210134,0.000234219,0.001951829,0,3.90E-05,0.000234219,0,0,0,0,0.000819768,0.000195183,7.81E-05,0,0,0.00284967,0.000507476,0,0.006792364,0,0,3.90E-05,0,7.81E-05,0.003200999,0.001561463,0.000234219,0.000468439,0.00284967,0.000156146,0.000312293,0,0,0,0,0,0.000741695,0,0,0,0.000936878,0,0.212241871,0,0.008197681,0.00308389,0,0.011008315,0,0.183432877,0.006128743,0,0.00308389,3.90E-05,0,0,0,0,0,0,0,0.024397861,7.81E-05,0,0,0,0.022875434,0,0,0.036343053,0.072686107,0,0.000273256,0.00011711,3.90E-05,0,0,0,0.00011711,0,0,0,3.90E-05,0.000858805,0.028691884,0.000195183,0,0.004762462,0.017917789,0.000273256,0,3.90E-05,0.019205996,0.000156146
0,0.002107975,0.006011633,0,0,0,0,0,0,0,0.001014951,0,0.07264707,0,0.02029902,0,0.000429402,0,0,0,0,3.90E-05,0,0.028145372,0,0,0,0.000312293,0,0,0,0.00308389,0,0.001171097,0,0.002107975,0.009563961,0.001093024,0,0.000585549,0,0.000429402,0,0,0,0,0,0.00124917,3.90E-05,0,0,0,0.000624585,0.001834719,0,0.008939376,0,0,0,0,0.00011711,0.000663622,0.000507476,3.90E-05,0.001951829,0.00273256,0,0.000195183,0,0,0,0,0,0,0,0,0,0.000507476,0,0.16879416,0,0.027676933,0.000702658,0,0.006675255,0,0.140336495,0.009837217,0,0,0,0,0,0,0,3.90E-05,0,0,0.122848109,0.000156146,0,0,0,0.007455986,0,0,0.018347191,0.2723582,0,3.90E-05,0.000234219,0,0,0,0,0.000312293,0,0,0,0,0.000156146,0.01151579,0,0,0.00011711,0.013779912,0,0,0,7.81E-05,3.90E-05
0.00011711,0.000507476,0.001561463,0,0,0,0,0.000507476,0,0,3.90E-05,0,0.022875434,0,0.021196861,0.000507476,0.001951829,0,0,0,7.81E-05,0.000390366,0,0.029160323,0,0,0,0.000702658,0,3.90E-05,0.00011711,0.001522427,0,3.90E-05,0,0.00569934,0.044735918,0,0.000546512,0.001053988,0,0.000312293,0.000312293,0,0,0,0,0.001444353,0.000156146,0,0,0,0.006714291,0.00011711,0,0.007729242,0,3.90E-05,0,0,0.000312293,0.006909474,0.000351329,3.90E-05,0.000858805,0.007338877,0,0.000546512,0,0,0,0,0,0.000936878,0,3.90E-05,0,0.008861303,0,0.075418667,0,0.027325604,0,0,0.029941055,0,0.284654721,0.023421946,0,0.002459304,0,0.001444353,0,0,0,0,0,0,0.010539876,0.000663622,0,0,0,0.009290705,0,0,0.031034079,0.132021704,0,3.90E-05,0.000468439,3.90E-05,0,0,0,0,3.90E-05,0,0,0.000156146,0.000702658,0.018737557,3.90E-05,0,0.00136628,0.043291564,0.000156146,0,0,0.001014951,0.000663622
0.001210134,0.01014951,0.001132061,0,0,0.000273256,0,0.000156146,0,0,0.000663622,0,3.90E-05,0,0.011476754,0,3.90E-05,0,0.000312293,0,0.000156146,0.000273256,0,0.01893274,3.90E-05,0,0,0.002186048,0,3.90E-05,0,0,0,0.001873756,0,0.000546512,0.00729984,0.000234219,0,0.002068939,3.90E-05,0,0.003318109,0,0,0,0,0.000390366,0.000468439,0,0,0,0.009056486,0.00148339,0,0.004957645,0,0,3.90E-05,0,0,0.00296678,0,0.000624585,0.000468439,0.044774954,0,0.000975914,0,3.90E-05,0,0,0.000663622,0.000429402,0.000234219,0,0,0.004254987,0,0.25455752,0,0.024124605,0.000507476,0,0.0132334,0,0.345707928,0.010422766,0,0,0,0,0,7.81E-05,0,0,0,0,0.013779912,0,0,3.90E-05,0,0.028145372,0,0,0.018620447,0.048873795,0,0,0.00011711,7.81E-05,0,0,0,3.90E-05,0,0,0,0,0.000390366,0.007963462,0.004098841,0,0.01733224,0.027013311,0.002420268,0,0,0.000897841,3.90E-05
0.002693524,0.00136628,0.115275013,0,0,0,0,0,0,0,0.004918609,0,0.000156146,3.90E-05,0.004098841,0,0.000156146,0,0.000663622,0,0.000195183,0.000195183,0,0.018230082,7.81E-05,0,0,0.006245852,0,7.81E-05,0,0,0,0.011476754,0,0.00878323,0.007885389,0.001132061,0,0.003044853,3.90E-05,3.90E-05,0,0,0,0,0,0.001093024,0.000156146,0,0,0,0.012843034,0.000273256,3.90E-05,0.001834719,0,0,0,0,0,0.003161963,0.002186048,7.81E-05,0.00011711,0.056095562,0,0.000195183,3.90E-05,0.000390366,0,0,0.000780732,0.000429402,0.00011711,0,0,0.004957645,0,0.089120506,0,0.0116329,0.000624585,0,0.008080571,0,0.23562478,0.006636218,0,0.00011711,0,0,0,0.000273256,0,0,0,0,0.105945271,0,0,0,0,0.034469298,0,0,0.028574775,0.033571456,0,0,0.000195183,0.000273256,0,0,0,0,0,0,0,0,0.000507476,0.017137057,0.009329742,0,0.006050669,0.017956826,0.004645353,0,0,0.021353008,7.81E-05
7.81E-05,0.000156146,0.059101378,0,0,0,0,0,0,3.90E-05,0.001717609,0,7.81E-05,0,0.012725924,0,7.81E-05,0,0.000195183,0,0,0,0,0.025959324,0,0,0,0.0016005,0,3.90E-05,0,3.90E-05,0,0.000195183,0,0.003396182,0.011867119,0.000429402,0,0.00136628,3.90E-05,3.90E-05,0,0,0,0,0,0.00124917,0.000156146,0,0,0,0.009485888,0.000234219,0,0.000585549,0,0,0,0,3.90E-05,0.005543194,0,0,0.000624585,0.009056486,0,0.000390366,0,3.90E-05,0,0,0,0.000195183,0.00011711,0,0,0.000897841,0,0.010422766,0,0.015887887,7.81E-05,0,0.012374595,0,0.135066557,0.009251669,0,0,0,0,0,0,0,0,0,0,0.105711051,0,0,3.90E-05,0,0.004762462,0,0,0.03513292,0.109068197,0,7.81E-05,0.000273256,0.002381231,0,0,0,3.90E-05,0,0,0,0,0.000468439,0.012803997,0.005426084,0,0.004254987,0.053753367,0.001327244,0,3.90E-05,0.001171097,7.81E-05
0.000624585,0.001210134,0.014443534,3.90E-05,0,0,0,0,0,0,0.000390366,0,3.90E-05,0,0.001522427,3.90E-05,0.000390366,0,0.000624585,0,0,0.000156146,0,0.043642893,0,0,0,0,0,0,0,3.90E-05,0,0.001834719,0,0.003981731,0.015341375,0.00011711,3.90E-05,0.000312293,0,0,0,0,0,0,0,0.000507476,0.000156146,0,0,0,0.018347191,0.000312293,0,0.002810634,0,0,7.81E-05,0,0,0.006011633,0.00148339,0.001405317,0.00273256,0.027755006,0,0.000273256,0,0.000234219,0,0,0,0.019635398,3.90E-05,0,0,0.00284967,0,0.027403677,0,0.043877113,0.000429402,0,0.049225124,0,0.236171293,0.032244213,0,0,0,0,0,0,0,0,0,0,0.057696061,0.000429402,0,0.00011711,0,0.032985908,0,0,0.02041613,0.105476832,0,3.90E-05,0.000156146,0.001639536,0,0,0,3.90E-05,0,0,0,0,0.000234219,0.008939376,7.81E-05,0,0,0.062419487,0.000312293,0,0,0.014560643,0.000741695
0.000273256,0.00124917,0.019908654,0,3.90E-05,0,0,0,0,0,0.001093024,0,3.90E-05,0,0.022914471,0,0.000468439,0,0.000390366,0,0,0.000273256,0,0.035991724,0,0,0,0.000507476,0,3.90E-05,0,0,0,0.002029902,0,0.00124917,0.015692704,0.001171097,0,0.00148339,0,3.90E-05,0.000273256,0,0,0,0,0.000234219,7.81E-05,0,0,3.90E-05,0.011437717,0.000195183,0,0.005855487,0,0,0,0,0,0.00706562,0,0,0.001327244,0.025529922,0,0.000546512,0,0.000156146,3.90E-05,0,0,0.000975914,3.90E-05,0,0,0.004294024,0,0.024827263,0,0.045672795,0.000351329,0,0.037045712,0,0.268376469,0.018152008,0,3.90E-05,0,0,0,0,0,0,0,0,0.048873795,0.000234219,0,3.90E-05,0,0.024827263,0,0,0.042042394,0.127844791,0,0,0.000234219,0.000390366,0,0,0,7.81E-05,0,0,0,0,0.00011711,0.0116329,0.005582231,0,0.004372097,0.048600539,0.000624585,0,0,0.006128743,0.00148339
0,0.001873756,0.000468439,0,0,0,0,0,0,0,0,0,0,0,7.81E-05,0,0.001678573,3.90E-05,0.000156146,0,3.90E-05,0.000429402,0,0.022719288,0,0,0,3.90E-05,0,0,0,0,0,0.002459304,0,0.002420268,0.019010813,0,0,0.000819768,0,0,0.002186048,0,0,0,0,0.001210134,0.000273256,0,0,3.90E-05,0.014794863,0.000546512,0,0.006714291,0,0,0,0,0,0.005308975,0.000702658,0,0.001132061,0.026466799,0,0.000312293,0,0.000273256,0,0,7.81E-05,0.012647851,0,0,0,0.000858805,0,0.172034196,0,0.04528243,0.000585549,0,0.011203498,0,0.2707577,0.012140376,0,0,0,0,0,0,0,0,0,3.90E-05,0.001795683,0.00011711,0,0,0,0.02634969,7.81E-05,0,0.007846352,0.096303236,0,0,0.000156146,0.002303158,0,0,0,3.90E-05,0,0,0,0,0.000312293,0.011203498,0,0,0.004254987,0.032556505,0.000234219,0,0,0.010344693,0.000546512
0,0,0.000234219,0,0,0,0,0,0,0,0.000156146,0,0.004098841,0,0.019518289,0.001834719,0.000663622,0,3.90E-05,0,0,0.001132061,7.81E-05,0.028301519,0,0,0,0.150525042,0,0.000312293,0,0.00011711,0,0.001327244,0,0.000390366,0.021196861,3.90E-05,0,0.004762462,0,0.00011711,0.001132061,0,0,0,0,0.005035718,0.00011711,0,0,0.000195183,0.000780732,0,0,0.001014951,3.90E-05,3.90E-05,0,0,3.90E-05,0.002693524,0,0.001327244,0.000624585,0.011554827,0,0.000702658,0,7.81E-05,0,0,0,0.004723426,0.00011711,0,0,0.003122926,0,0.009915291,0,0.01299918,3.90E-05,0,0.020884569,0,0.256470313,0.022758325,0,0,0.000195183,0,0,0.003825585,0,0,0,0,0.003396182,3.90E-05,0,3.90E-05,0,0.02783308,0.000390366,0,0.005504157,0.062575633,0,0,0.000156146,3.90E-05,0,0,0,7.81E-05,0,0,0.004176914,3.90E-05,0.000858805,0.076160362,0,0,0.005387048,0.026740055,0.004137877,0,0.125853925,0.001132061,0.000624585
7.81E-05,0.002068939,0.000741695,0,3.90E-05,0,0,0.000273256,0,0,0.000234219,3.90E-05,0.000195183,0,0.003708475,0.000156146,0.000663622,0,7.81E-05,0,0,0.000156146,3.90E-05,0.035991724,3.90E-05,0,3.90E-05,0.00593356,0,0.00011711,0,0.006011633,0,0.012140376,0,0.037201858,0.039739236,0.004684389,0,0.001210134,0,0.00011711,0.003630402,0,0,0,0,0.000351329,0.000741695,0,0,0.000156146,0.019596362,0.001561463,0,0.001561463,3.90E-05,3.90E-05,3.90E-05,0,0,0.005269938,3.90E-05,0,0.000546512,0.050279112,0,0.000390366,0,0.00011711,0,0,0.000273256,0.001288207,0.00011711,0,0,0.006792364,0,0.090564859,0,0.010969278,0.00308389,0,0.016746692,0,0.232736074,0.012803997,0,0,0,0.003903658,0,7.81E-05,0,0,0,0,0.005543194,0.00011711,0,0,0,0.040441894,3.90E-05,0,0.030136238,0.046804856,0,0,7.81E-05,0,0,0,0,0.000156146,0,0,0,0,0.000585549,0.006519108,0,0,0.006948511,0.051840575,0.000585549,0,0,0.010578912,0.000624585
7.81E-05,0,0.009954327,0,0,0,0,0,0,0,0.001522427,3.90E-05,3.90E-05,0,0.016395362,0,0.000234219,0.000585549,3.90E-05,0,0,0.000468439,0,0.031268298,0,0,0,0.004762462,0,7.81E-05,0,0.008041535,0,0.001288207,0,0.007260803,0.015068119,0.000819768,7.81E-05,0.001834719,0,7.81E-05,0.000936878,0,0,0,0,0.000585549,0.000663622,0,0,0,0.008314791,0.00011711,0,0.000585549,3.90E-05,0,3.90E-05,0,0,0.005738377,3.90E-05,0,0.000390366,0.004879572,0,0.000273256,0,3.90E-05,0,0,0,0.000156146,0,0,0,0.001327244,0,0.048639575,0,0.021040715,0.003161963,0,0.013389546,0,0.160557442,0.020923605,0,0,0,0.000195183,0,0,0,0,0,0,0.011047351,0,0,0,3.90E-05,0.022797361,0.000156146,0,0.035367139,0.100050748,0,0,3.90E-05,0.000156146,0,0,0,0.00011711,0,0,0,0,0.000156146,0.0232658,0.015653667,0,0.008314791,0.030292384,0.000897841,0,7.81E-05,0.000468439,0
0.000429402,0,0.001990865,0,0.00011711,0,0,0,0,0,0.000819768,0,0.000234219,0,0.001171097,0,0.000312293,3.90E-05,0.000390366,0,0,7.81E-05,0,0.031385408,0,0,0,7.81E-05,0,0,0,0.041534918,0,0.034235078,0,0.001912792,0.011008315,0.000429402,0,0.002068939,7.81E-05,0,0,3.90E-05,0,0,0,0.003825585,3.90E-05,0,0,7.81E-05,0.013975095,0.001327244,0,0.007963462,0,3.90E-05,7.81E-05,0,0.00011711,0.004762462,0.001053988,0,0.000351329,0.113440294,0,0.000585549,0,0.000741695,0,0,0.001561463,0.000351329,0.00011711,0,0,0.003825585,0,0.018503338,0,0.025686068,0.00296678,0,0.009407815,0.000546512,0.227231916,0.012257485,0,3.90E-05,0,0,0,0,0,0,0,0,0.00581645,3.90E-05,0,0,7.81E-05,0.075809033,0.000390366,0,0.025451848,0.072490924,0,3.90E-05,0,0.00148339,0,0,0,0.002147012,0,0,0,0,0.000273256,0.012257485,0,0,0.002303158,0.035523285,0.000195183,0,7.81E-05,0.034625444,0.002537378
0.000507476,0.001873756,0.002029902,0,0,0,0,0,0,0,7.81E-05,0.00011711,0.000234219,0,0.033961822,0,0.001405317,0.000195183,0.000234219,0,0,0.000234219,0,0.024280751,0,0,0,0.001912792,0,0.000156146,0,0.001639536,0,0.000780732,0,0.009368779,0.01596596,0.000273256,0,0.00148339,0,3.90E-05,0.00273256,0,0,0,0,0.000975914,0.000234219,0,0,0.00011711,0.016668618,0.001014951,0,0.000312293,0,0,0.000195183,0.000585549,0,0.005426084,0.000156146,0,0.000546512,0.029745872,0,0.000663622,0,0,0,0,0,0.001288207,3.90E-05,0,0,0.006284889,0,0.120388804,0,0.043174454,0.00124917,0,0.017176094,0,0.217824101,0.02314869,0,0,3.90E-05,0.003435219,0,0,0,0,0,0,0.012530741,3.90E-05,0,0,0,0.040051528,0.000273256,0,0.055275793,0.056720147,0,0,0.000273256,0.001053988,0,0,0,0.00011711,0,0,0,0,0.000624585,0.018034899,0.00296678,0,0.004137877,0.026779092,0.000507476,0,0,0.011281571,0
0.001288207,0.000390366,0.000819768,0,0,0,0,0,0,0,0.001014951,0,0.001795683,3.90E-05,0.002888707,0,0.0016005,0,0.00011711,0,0,0.00011711,0,0.021353008,0,0,0,0.00011711,0,3.90E-05,0,0.029902018,0.003708475,0,0,0.001522427,0.010461803,0,7.81E-05,0.000195183,0,0,0.000312293,0.001561463,0,0,0,0.000546512,7.81E-05,0,0,0.00011711,0.012023266,0.00148339,0,0.040051528,0,0,0,0,0.001288207,0.00445017,0,0,0.000507476,0.074911192,0,0.000858805,0,0.000351329,0,0,0.000507476,0.008002498,0.002225085,0,0,0.000819768,0,0.074833119,0,0.016551509,0.000234219,0,0.036108834,0,0.24737479,0.018112972,0,0.000546512,0,0,0,3.90E-05,0,0,0,0,0.034469298,0.000429402,0,0,0,0.058242573,0,0,0.00741695,0.076004216,0,0,0,3.90E-05,0,0,0,0.000429402,0,3.90E-05,0,7.81E-05,0.000234219,0.009407815,0.084709373,0,0.002225085,0.03353242,0.000585549,0,3.90E-05,0.018698521,3.90E-05
0.005230901,0.004411133,0.000624585,0,0,0,0,0,0,0,0.001873756,0,0.023851349,0.000195183,0.011008315,0,0.000351329,0,0.000468439,0,0,3.90E-05,0,0.011125425,0,0,0,0.000585549,0,7.81E-05,0,0.012803997,0,0.0016005,0,0.000429402,0.010930242,3.90E-05,0,0.000702658,0,3.90E-05,7.81E-05,0.014560643,0,0,0,0.002342195,3.90E-05,0,0,0.002615451,0.005855487,0.000273256,0,0.013311473,3.90E-05,0,0,0,0.018503338,0.002225085,0,0,0.000195183,0.086622165,0,0,0,0.012882071,0,0,7.81E-05,0.000390366,0.028887067,0,0,0.000663622,0,0.183432877,0,0.006831401,0.000156146,3.90E-05,0.013545692,0,0.276652223,0.004176914,0,0.001522427,0.000273256,0.000624585,0,0,0,0,0.000585549,0,0.004879572,3.90E-05,0,0,0,0.026583909,0.000195183,0,0.010461803,0.057539915,0,0.000234219,0.00011711,0,0,0,0,0.012179412,0,0.000195183,0,0,0.000351329,0.022211812,0.006401999,0,0.009134559,0.027052348,0.001014951,0,7.81E-05,0.021157825,3.90E-05
0.000507476,0.005074755,0.002381231,0,0,0,0,0,0,0,0.000156146,0,0.003005816,0.00011711,0.021040715,0,0.000312293,0,3.90E-05,0,7.81E-05,0.000156146,0,0.015029082,0,0,0,0.003318109,0,3.90E-05,0,0.016473436,0.004918609,0,0,0.013272436,0.013701839,0.000156146,0,0.000195183,0,0,0.000156146,0.000975914,0,0,0,0.001951829,3.90E-05,0,0,7.81E-05,0.00421595,0.0016005,0,0.047858844,0,0,0,0,0.002420268,0.002498341,0,3.90E-05,0.000351329,0.003864621,0,0.000390366,0,0.000351329,0,0,3.90E-05,0.000936878,0.004723426,0,0,7.81E-05,0,0.252839911,0,0.010656986,0.000429402,0,0.009251669,0,0.258344068,0.004723426,0,3.90E-05,0.000468439,0.001717609,0,0,0,0,0.000390366,0,0.011945193,3.90E-05,0,0,0,0.001444353,0.00011711,0,0.018386228,0.085060702,0,7.81E-05,7.81E-05,3.90E-05,0,0,0,0.000156146,0,7.81E-05,0,0,0.00011711,0.010813132,0.050357185,0,0.000429402,0.009954327,0.000390366,0,0,0.041847211,0
0.001171097,0.001834719,0.002927743,0,0,0,0,0,0,0,0.000429402,0,0.012608814,0.000234219,0.118905414,0,0.000234219,0,0.000234219,0,0,0,0,0.028808994,0,0,0,0.002771597,0,3.90E-05,0,0,0,0.000975914,0,0.004840536,0.009056486,0.001561463,0,0.002615451,0,0,0,0.003396182,0,0,0,0.001053988,7.81E-05,0,0,0.000897841,0.004957645,0.002186048,0,0.010500839,0,0,0,0,0.004254987,0.005230901,0,0,0.000312293,0.037318968,0,0.000390366,0,0.002615451,0,0,0,0.000585549,0.014404497,0,0,0.001405317,0,0.157785845,0,0.046297381,0.00148339,0,0.009837217,0,0.1744935,0.008822266,0,0.001014951,0.000507476,0,0,0,0,0,0.000585549,0,0.027872116,0,0,0,0,0.010774095,7.81E-05,0.00011711,0.035054846,0.059140415,0,0.00011711,7.81E-05,3.90E-05,0,0,0,0.003513292,3.90E-05,0.00011711,0,0,0.000390366,0.019284069,0.027911153,0,0.004723426,0.03216614,0.000936878,0,3.90E-05,0.041144552,0.000507476
