g__Ochrobactrum,g__Moheibacter,g__Delftia,g__Ruminiclostridium_5,g__Staphylococcus,g__Petrimonas,g__Coriobacteriaceae_UCG-002,g__Erysipelatoclostridium,g__Lachnospiraceae_UCG-001,g__Ruminococcaceae_UCG-013,g__Anaerotruncus,g__Butyricimonas,g__Ruminococcaceae_UCG-014,g__Georgenia,g__Bilophila,g__Erysipelothrix,g__Lachnospiraceae_FCS020_group,g__Candidatus_Saccharimonas,g__Clostridium_sensu_stricto_1,g__Sporobacter,g__Blautia,g__Proteiniclasticum,g__Faecalibaculum,g__Glutamicibacter,g__Thermobifida,g__Macellibacteroides,g__Gemella,g__Butyricicoccus,g__Eisenbergiella,g__Sphingobacterium,g__Eubacterium_ventriosum_group,g__Peptococcus,g__Eubacterium_oxidoreducens_group,g__Intestinibacter,g__Aminivibrio,g__Enterococcus,g__Defluviitaleaceae_UCG-011,g__Alcaligenes,g__Lachnospiraceae_UCG-006,g__Prevotellaceae_UCG-001,g__Marvinbryantia,g__Clostridium_innocuum_group,g__Candidatus_Soleaferrea,g__Bradyrhizobium,g__wallaby_gut_metagenome,g__Tyzzerella,g__Proteus,g__Eubacterium_xylanophilum_group,g__Ruminiclostridium_9,g__Brumimicrobium,g__Achromobacter,g__Muribacter,g__Lactobacillus,g__Ruminiclostridium_6,g__Ruminiclostridium,g__Gordonibacter,g__Facklamia,g__Lachnospiraceae_UCG-010,g__Lachnospira,g__Ruminococcaceae_UCG-010,g__Candidatus_Protochlamydia,g__Saccharomonospora,g__Lactococcus,g__Leuconostoc,g__Hahella,g__Corynebacterium,g__Chryseobacterium,g__Corynebacterium_1,g__Morganella,g__Faecalibacterium,g__Bifidobacterium,g__Atopostipes,g__Alloprevotella,g__Mucispirillum,g__Sporosarcina,g__Papillibacter,g__Anaerofustis,g__Ruminococcaceae_UCG-009,g__Turicibacter,g__Paeniclostridium,g__Alcanivorax,g__Ruminococcaceae_UCG-004,g__Triticum_aestivum_bread_wheat,g__Rothia,g__mouse_gut_metagenome,g__Hydrogenoanaerobacterium,g__Paenalcaligenes,g__Eubacterium_fissicatena_group,g__Anaerovorax,g__Ruminococcus_torques_group,g__Eubacterium_brachy_group,g__Trichococcus,g__Alistipes,g__Mycoplasma,g__Idiomarina,g__Caproiciproducens,g__Stenotrophomonas,g__Enterorhabdus,g__Flavobacterium,g__Gracilibacillus,g__Allobaculum,g__Aerococcus,g__Jeotgalicoccus,g__Ruminiclostridium_1,g__Sutterella,g__Coprococcus_1,g__Prevotellaceae_NK3B31_group,g__Eubacterium_nodatum_group,g__Ureaplasma,g__Bacteroides,g__Pusillimonas,g__Parabacteroides,g__Acetatifactor,g__unidentified,g__Oceanobacillus,g__Eubacterium_coprostanoligenes_group,g__Brachyspira,g__Rikenellaceae_RC9_gut_group,g__Pseudogracilibacillus,g__Ruminococcaceae_UCG-007,g__Escherichia-Shigella,g__Candidatus_Arthromitus,g__Enteractinococcus,g__Coprococcus_2,g__Helicobacter,g__uncultured,g__Quinella,g__Candidatus_Stoquefichus,g__Leucobacter,g__Weissella,g__Caldicoprobacter,g__Bacillus,g__Odoribacter,g__Empedobacter,g__Pasteurella,g__Streptococcus,g__Romboutsia,g__Citrobacter,g__Rikenella,g__Desulfovibrio,g__Paludibacter,g__Ammoniibacillus,g__Parvibacter,g__Raoultella,g__Senegalimassilia,g__Carnobacterium,g__Psychrobacter,g__Persicitalea,g__Adlercreutzia,g__Veillonella,g__Oscillibacter,g__Subdoligranulum,g__Anaeroplasma,g__Comamonas,g__Ruminococcaceae_NK4A214_group,g__Roseburia,g__Acinetobacter,g__Collinsella,g__Ruminococcus_1,g__Lachnospiraceae_NK4A136_group,g__Tyzzerella_3,g__Rhizobium,g__Anaerostipes,g__Longilinea,g__Vagococcus,g__Actinomadura,g__Intestinimonas,g__Acetivibrio_ethanolgignens_group,g__Parasutterella,g__Desulfitibacter,g__Family_XIII_UCG-001,g__Enhydrobacter,g__Akkermansia,g__Eubacterium_ruminantium_group,g__Lachnoclostridium,g__Haloplasma,g__Lachnospiraceae_UCG-008,g__Sinibacillus,g__Christensenellaceae_R-7_group,g__Halomonas,g__Ruminococcus_2,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-005,g__Pseudomonas
0,0,0,0.001848927,0.000269635,0,0,7.70E-05,3.85E-05,0.000385193,0.011594315,0.001848927,0.009360194,0,0.000154077,0,0.000808906,0.004583799,0.001348176,0,0.006894958,0,3.85E-05,0,0,0,0.000770386,0.000192597,0,0,0,0.00115558,0,0,0,0.007395709,0,0,0.039906013,0.000115558,0,0,0,0,0.000231116,0.00227264,0,0.000115558,0.022456762,0,0,0,0.017179616,3.85E-05,0.018373714,0,0,0,0,0.000231116,0,0,0.038442279,3.85E-05,0,3.85E-05,0,0,3.85E-05,0,0,0,0.058202689,0.009167598,7.70E-05,0,3.85E-05,0.000500751,0,3.85E-05,0,0.000346674,0,0,0.004545279,3.85E-05,0,0,3.85E-05,0,0.002773391,0,0.056931551,0,0,0,3.85E-05,0.004121567,0,0,0,0,0,3.85E-05,0,0.002542275,0,0.000269635,0.005046031,0.160201841,0,0.012364701,0.000346674,0.271907862,0,0.000462232,0,0.024652363,0,0,0,0.005777898,0,0,0.019953006,0.000808906,0,0,0,0,0,3.85E-05,0.02087747,0,3.85E-05,0.001194099,0,0.001540773,0.002465236,0.055390778,0,0,0,0.00115558,0,0,0,0,3.85E-05,0,0.004429722,0.001540773,0,0.000308155,0.000924464,0.016871461,0.00115558,0,0,0.027965024,0,0,0,3.85E-05,0,0,0.005777898,0,0,0,0.000115558,0,0,0,0.028157621,0,0,0,0,0,0,0,0,0.000500751
0,0,0,0.003620816,7.70E-05,0,0.002080043,0.010477254,3.85E-05,0.000308155,0.008705366,0.00169485,0.004083048,0,7.70E-05,0,0.00053927,0.01637071,0.00057779,0,0.008281653,0,0,0,0,0,0.001078541,7.70E-05,0,0,0,0.002388198,0,0,0,0.013019529,0,0,0.003004507,3.85E-05,0,0,0,0,7.70E-05,0.012287662,0.000269635,0,0.012480259,0,0,0,0.125033704,0,0.014829937,0,0,0,0,0.001386695,0,0,0.072339278,0,0,0.000115558,0,0,0.000154077,0,0,0,0.015715882,0.000231116,3.85E-05,0,0,0,3.85E-05,3.85E-05,0,7.70E-05,0,0,0.001810408,0,0,0,0.000308155,0,0.001579292,0,0.009167598,0,0,0,3.85E-05,0.016216633,0,0,0,0,0,0,0,0.005816417,0,0.001425215,0,0.074265244,0,0.002349678,0.003158584,0.384037595,0,0.000231116,0,0.010862448,0,0,7.70E-05,0.000924464,0,0,0.001232618,0.000385193,0,0,0,0,0,0.000154077,0.018181118,0,0.000500751,0.005007511,0,0.000808906,0.000115558,0.016871461,0,0,0,0.000654828,0,0,0,0,0,0,0.006702361,0,0,0,0,0.031085089,0.000770386,0,3.85E-05,0.035168137,0,0,0,0,0,0,0.010323177,0,7.70E-05,0,0,0,0,0,0.027810947,0,3.85E-05,0,0,0,0,0,0,0.000154077
0,0,0,0.00227264,0,3.85E-05,0,0.000770386,0,0,0.018489272,0.002965987,7.70E-05,0,0.000962983,0,0.001887447,0,0,0,0.005469743,0,0,0,0,0,0,0.000231116,0,0,0,0.000693348,0,0,0,0.00227264,0,0,0.015600324,3.85E-05,0,3.85E-05,0,0,0,0.008820924,0,0,0.016871461,0,0,0,0.000616309,0,0.040676399,0,0,3.85E-05,0,0.000231116,0,0,0.00566234,0,0,0.000269635,0,0,0,0,3.85E-05,0,0.048072108,0.011247641,0,0,3.85E-05,0.001733369,0,0,0,0.000385193,0,0,0.000500751,0,0,0,0.000154077,0,0.000847425,0,0.016139594,0,0,0,3.85E-05,0.000462232,0,0,0,0,0,0,0,0.008243134,0,0.000770386,0.000423712,0.262547668,0,0.030314703,0.003081545,0.145564501,0,0.003736374,0,0.023612342,0,0,0,0,0,0,0.012249143,0.000308155,0,0,0,0,0,7.70E-05,0.001001502,0,0,0.000808906,0,0.001579292,0,0.182003775,0,0,0,0.000462232,0,0,0,0,0,0,0.00847425,0,0,0,0,0.032895497,0,0,3.85E-05,0.03331921,0,0,0,0,0,0,0.01864335,0,0.000500751,0,0,0,0,0,0.024613844,0,0,0,0,0,0,0,0,7.70E-05
0,0,0,7.70E-05,0,0,0,0,0,0,0.010823928,0.003081545,0.000654828,0,0.000154077,0,3.85E-05,0.000231116,0.000500751,0,0.001078541,0,3.85E-05,0,0,0,0.000115558,0,0,0,0,0,0,0,0,0.001810408,0,0,0,3.85E-05,0,0,3.85E-05,0,0,0.004237125,0,0.000231116,0.016139594,0,0,0,0.012749894,0,0.007549786,0,0,0,0,0.003274142,0,0,0.006894958,0,0,0,0,0,0,0,0,0,0.047455799,0.001502253,0,0,0,7.70E-05,0,0,0,7.70E-05,0,0,7.70E-05,0,0,0,0.000115558,0,0.000115558,0,0.229729209,3.85E-05,0,0,0,0.000423712,0,0,7.70E-05,0,0,0,0,0.001771889,0,0.000154077,0.00620161,0.122491429,0,0.004776395,0.000192597,0.248950349,0,0,0,0.018335195,0,0,0,3.85E-05,0,0,0.004160086,0.003697854,0,0,0,0,0,7.70E-05,0.146334887,0,0,0.000500751,0,0.000269635,0.003428219,0.042717923,0,0,0,0.000308155,0,0,0,0,0,0,0.003043026,3.85E-05,0,0.000115558,0.000308155,0.00115558,7.70E-05,0,0,0.022495281,0,0,0,0,0,0,0.001194099,0,7.70E-05,0,0,0,3.85E-05,0,0.017372212,0,0,0,0,0,0,0,0,0.000231116
0,0,0,0.007857941,0,0,0,0.002927468,0,3.85E-05,0.027502793,0.004583799,0.00053927,0,0.000808906,0,0.002118562,0,0.002465236,0,0.018681869,3.85E-05,0,0,0,0,0.000385193,0.000385193,0,0,0,0,0,0,0,0.006394207,0,0,0.000500751,3.85E-05,0,0,0,0,0,0.023997535,0.000269635,0,0.041677901,0,0,0,0.033974038,0,0.052155156,0,0,0,0,0,0,0,0.02368938,3.85E-05,0,0.000308155,0,0,0,0,0,0,7.70E-05,0.006933477,0,0,0,0,0,0,0,0.001271137,0,0,0.000885944,0,0,3.85E-05,0,0,0.003120065,0,0.011440237,0,0,0,0,0.001733369,0,0,0,0,0,0,0,0.004468241,3.85E-05,0,0.001617811,0.145410423,0,0.005315666,0.000462232,0.140248835,0,0,0,0.000231116,0,0,7.70E-05,0,0,0,0.092061169,0.000115558,0,0,0,0,0,0,0,0,0,0.001848927,3.85E-05,0.000924464,3.85E-05,0.072878549,0,0,0,0.000385193,0,0,0,0,0,0,0.006663842,0,0,0.000154077,0,0.117329841,3.85E-05,0,3.85E-05,0.074881553,0,0,0.000231116,0,0,0,0.006278649,0,0.00053927,0,0,0,0.011324679,0,0.039058588,0,0,0,0,0,0,0,0,0.000423712
0,0,0,0.001001502,3.85E-05,0,0,0.000231116,0,7.70E-05,0.01070837,0.005200108,0.003697854,0,0.000308155,0,0.000500751,0.001810408,7.70E-05,0,0.002657833,0,3.85E-05,0,0,0,0.00111706,0.000154077,0,0,0,0.000500751,7.70E-05,0,0,0.002657833,0,0,0.00053927,0,3.85E-05,0,0,0,0,0.002773391,7.70E-05,0,0.007742383,0,0,0,0.000423712,0,0.009167598,0,0,0,0,0.000808906,0,0,0.005315666,0,0,0.00053927,0,0,0,0,0,0,0.058164169,0.000924464,0,0,0,0.000231116,0,0,0,7.70E-05,0,0,0.000462232,0,0,0,7.70E-05,0,0.000115558,0,0.025538307,0,0,0,0,0.000385193,0,0,0,0,0,0,0,0.002041524,0,0.000308155,0.000770386,0.278340588,0,0.029390239,0.000154077,0.330380186,0,0.004930473,0,0.003004507,0,0,0,0,0,0,0.015022534,0.000885944,0,0,0,0,0,7.70E-05,0.018104079,0,0.000192597,0.003043026,0,0.000693348,0,0.08185355,0,0,0,0.000192597,0,0,0,0,0,0,0.006124571,0,0,0,0.002619314,0.002657833,3.85E-05,0,0,0.017680367,0,0,0,0,0,0,0.003543777,0,0,0,0,0,0.036323716,0,0.017141096,0,0,0,0,0,0,3.85E-05,0,0.000192597
0,0,0,0.008975001,0,0,0,0.000423712,0,0,0.0237279,0.005854936,0.001309657,0,0.001348176,0,0.003505258,0.003505258,3.85E-05,0,0.021108586,0,0,0,0,0,0.000115558,0.000654828,0,0,0,0.002619314,3.85E-05,0,0,0.003351181,0,0,0.014213628,0,0,0,0,0,0,0.00901352,0.000115558,0.000423712,0.029005046,0,0,0,0.003043026,0,0.025576827,0,0,0,0,0.002850429,0,0,0.013674358,3.85E-05,0,0.000346674,0,0,0,0,0,0,0.022687878,0.006894958,0,0,0,0.002657833,0,0,0,0.000308155,0,0,3.85E-05,0,0,0,0.000423712,0,0.000847425,0,0.033011055,0,0,0,0,0.00223412,0,0,0,0,0,0,0,0.005854936,0,0.000693348,0.000731867,0.107391857,0,0.002388198,0.001810408,0.411617426,0,0.00115558,0,0.000924464,0,0,0,3.85E-05,0,0,0.021763414,0.000885944,0,0,0,0,0,0,0.01128616,0,0,0.001194099,0,0.001040022,0.000808906,0.056084126,0,0,0,0.000346674,0,0,0,0,0,0,0.028042063,0.000654828,0,0,0.002157082,0.013212126,0.000192597,0,0,0.047648396,0,0,0,0,0,0,0.021763414,0,0,0,0,0,0,0,0.015946997,0,0,0,0,0,0,7.70E-05,0.000231116,7.70E-05
0,0,0,0.003505258,0.006663842,0,0,0.002041524,0,0,0.023881977,3.85E-05,0.001848927,0,0.000462232,0,0.000269635,0.006240129,7.70E-05,0,0.002003005,0,0,0,0,0,0.00392897,0,0,0,0,0.001194099,0,0,0,0.019490775,0.000462232,0,0.008551288,0,0,0,7.70E-05,0,0,0.003890451,0.00053927,0.000269635,0.006933477,0,0,0,0.145834136,0,0.009129078,0,0.000423712,0,0,0,0,0,0.151072763,0.000192597,0,0.000269635,0,0,0.000423712,0,0,0.00053927,0.002927468,0.007857941,0.000423712,0,0,0.000308155,0,0,0,7.70E-05,0,3.85E-05,7.70E-05,0,0,0,0.000192597,0,0.000346674,0.000192597,0.003851932,0,0,0,0.000115558,0.002888949,0,0,0,0.003813412,0.003274142,0,0,0.002580794,0,0.000115558,3.85E-05,0.007780902,0,0.001194099,7.70E-05,0.135356881,0,0.000192597,0,0.000154077,0,0,0.000231116,3.85E-05,0,0,0.006817919,7.70E-05,0,0,0,0,0,0,0.003274142,0,0,0.00053927,0,0.024113093,0.000269635,0.066985093,0,0,0,0.248372559,0,0.002349678,0.006625323,0,0,0,0.007164593,0,0,0,0.000269635,0.021609337,0.000308155,0,0,0.016601826,0,0,0,0,7.70E-05,0,0.011555795,0,0,0,0,0,3.85E-05,0,0.008204615,0,0,0,3.85E-05,0,0,3.85E-05,7.70E-05,0.000192597
0,0,0,0.007819421,3.85E-05,0,0,0.000192597,3.85E-05,0,0.027541312,0.000269635,0.009283156,0,0.00169485,0,0.00111706,0.001348176,0,0,0.0067794,0,0,0,0,0,0.001579292,0.000346674,0,0,0,0.002734872,3.85E-05,3.85E-05,0,0.000770386,0,0,0.037903008,0,0,0,3.85E-05,0,0,0.009206117,3.85E-05,0.000231116,0.015561804,0,0,0,0.004083048,0,0.022148608,0,3.85E-05,0,0,0.001617811,0,0,0.041023073,0,0,3.85E-05,0,0,0,0,0,0.000115558,7.70E-05,0.005392704,0.000154077,0,0,0,0,0,0,7.70E-05,0,0,0.000924464,0,0,0,0.000962983,0,0.000770386,0,0.005354185,0,0,0,3.85E-05,0.001078541,0,0,0,0,3.85E-05,0,0,0.003466739,0,0.000308155,0.000462232,0.074226725,0,0.005970494,0.000693348,0.31547321,0,0,0,0.000423712,0,0,3.85E-05,3.85E-05,0,0,0.109741535,3.85E-05,0,0,0,0,0,0,0.002388198,0,0,0.00057779,3.85E-05,0.001733369,0.000154077,0.125187782,0,0,0,0.042640884,0,0,0,0,0,0,0.021108586,0,0,0,0,0.019298178,0.000154077,0,0,0.032972536,0,0,0,0,0,0,0.009552791,0,0,0,0,0,0,0,0.024036054,0,7.70E-05,0,0,0,0,7.70E-05,0,0.00057779
0,0,0,0.008936482,0.000346674,0,0,0.000231116,0,0,0.018758908,0,0.001771889,0,0.000346674,0,0.002118562,0.00508455,0.00053927,0,0.004583799,0,0,0,0,0,7.70E-05,3.85E-05,0,0,0,0.001540773,0.000192597,0,0,0.001309657,0,0,0.003081545,0,3.85E-05,0,0,0,0,0.004468241,0.000385193,0.000500751,0.016293671,0,0,0,0.020530796,0,0.019837448,0,3.85E-05,0.000115558,0,0.000847425,0,0,0.045491314,7.70E-05,0,3.85E-05,0,0,3.85E-05,0,0,3.85E-05,0,0.006355687,3.85E-05,0,0,0,0,0,0,0.000115558,0,0,0.001232618,0,0,0,0.000423712,0,0.001271137,0,0.018912985,0.000115558,0,0,3.85E-05,0.003351181,0,0,0,0,0.000423712,0,0,0.005161589,0,0.000308155,0.000154077,0.004583799,0,0.000115558,0.000885944,0.415623435,0,0.000192597,0,0.000231116,0,0,7.70E-05,3.85E-05,0,0,0.004622318,0.000808906,0,0,0,0,0,0,0.007203112,0,0,0.000616309,0,0.003158584,0.001964485,0.057624899,0,0,0,0.043141636,0,7.70E-05,7.70E-05,0,0,0,0.00901352,0,0,3.85E-05,0,0.135164285,0.000154077,0,0,0.042679404,0,0,0,3.85E-05,0,0,0.016255152,0,0,0,3.85E-05,0,0,0,0.059512345,0,0,0,0,0,0,0,3.85E-05,0.000423712
0,0,0,0.006702361,0.000154077,3.85E-05,0,0.001309657,0,0,0.029582836,0.001502253,0.00620161,0,0.001502253,0,0.001425215,0.001463734,0.000115558,0,0.002041524,0,0,0,0,0,3.85E-05,7.70E-05,0,0,0,0.004891953,0,0,0,0.001078541,0,0,0.025076076,0,3.85E-05,0,3.85E-05,0,0,0.008320173,0.000231116,0.000192597,0.033357729,0,0,0,0.01070837,0,0.026308694,0,3.85E-05,0,0,0.000423712,0,0,0.050884018,3.85E-05,0,0,0,0,7.70E-05,0,0,0,0.00905204,0.012711375,0,7.70E-05,0,0.001425215,0,0,0,0.000154077,0,0,0,7.70E-05,0,0,0.000192597,7.70E-05,0.000231116,0,0.049574362,0,0,0,3.85E-05,0.00111706,0,0,0,3.85E-05,0.000154077,0,0,0.006163091,0,0.000154077,0.000154077,0.062902045,0,0.014791418,0.001386695,0.286275567,0,0,0,0.000847425,0,0,0,0,0,0,0.035900004,0.00053927,0,0,0,0,0,0,0.013635838,0,0,0.000192597,3.85E-05,0.002965987,0.000693348,0.104888101,0,0,0,0.059011594,0,3.85E-05,0,0,0,0,0.014213628,7.70E-05,0,0,0.000385193,0.030584338,0,0,0,0.039751936,0,0,0,0,0,0,0.019105581,0,0,0,0,0,0,0,0.015138092,0,0,0,0.000346674,0,0,7.70E-05,0.000154077,0.000808906
0,0,0,0.006047533,0,0,0,0.000616309,0,0,0.033088094,0.004468241,0.015446246,0,0.000770386,0,0.001733369,0.005700859,0,0,0.002465236,0,0,0,0,0,0,0.000115558,0,0,0,0.003582297,0,0,0,0.000962983,0.000115558,0,0.004776395,0,3.85E-05,0,3.85E-05,0,0,0.011440237,0.000308155,0.000770386,0.033396248,0,3.85E-05,0,0.008050537,0,0.024729402,0,0,3.85E-05,0,0.001232618,0,0,0.075228227,3.85E-05,0,0,0,0,0,0,0,0.000269635,0.000192597,0.004814915,0.000115558,0.000154077,0,0.002080043,0,0,0,7.70E-05,0,0,0.000962983,3.85E-05,0,0,0.000385193,0.000115558,0.000500751,0,0.036554832,7.70E-05,0,0,0,0.001078541,0,0,0,0,0.000115558,0,0,0.003466739,0,0.00115558,7.70E-05,0.045375756,0,0.002734872,0.000346674,0.294056469,0,0,0,0.001001502,0,0,3.85E-05,0.000115558,0,0,0.011363199,0.000616309,0,3.85E-05,0,0,0,3.85E-05,0.012749894,0,0,0.000346674,0,0.0067794,0.000346674,0.061784985,0,0,0,0.112168252,0,7.70E-05,0,0,0,0,0.013366203,0.000192597,0,3.85E-05,0.000731867,0.077924579,0.000616309,0,0,0.040329725,0,0,0,0,0,0,0.013443242,0.000346674,0,0,3.85E-05,0,0,0,0.01244174,0,0,0,0.001001502,0,0,7.70E-05,0.000269635,0.001733369
0,0,0,0.002118562,0.000731867,0,0,0.000346674,0,0.000154077,0.013404722,0.000346674,0.019875968,0,0.000654828,0,0.000654828,0.001887447,0.005238627,0,0.004121567,0,0,0,0,0,0.006240129,0.001040022,0,0,0,0.001232618,0,0,0,0.00396749,0,0,0.004275644,0,0.000192597,0,0,0,0,0.000770386,0.001040022,0.000308155,0.011401718,0,0,0,0.043064597,0,0.004853434,0,0,0,0,0.002542275,0,0,0.137167289,0.000385193,0,0.000308155,0,0,0.000192597,0,0,0,0.024575325,0.000346674,3.85E-05,3.85E-05,0,0.000731867,0,3.85E-05,0,0.000346674,0,0,0.000385193,3.85E-05,0,0,3.85E-05,0.000385193,0.000385193,0,0.02650129,0.000385193,0,0,0.000115558,0.001733369,0,0,0,0,0.00057779,0,0,0.003851932,0,0.000385193,0.000269635,0.006625323,0,0.000731867,7.70E-05,0.369169138,0,0.016832942,0,0.000770386,0,0,3.85E-05,0.00057779,0,0,0.004083048,0.000346674,0,0,0,0,0,0,0.006047533,0,3.85E-05,0.001617811,0,0.005046031,0.000346674,0.03497554,0,0,0,0.080620931,0,0.000115558,0,0,0,0,0.008705366,0.000115558,0,0,0.003543777,0.023959015,0.000346674,0,0,0.045375756,0,0,0,0,0,0,0.00731867,0,0,0,0,0,0,0,0.052309233,0,0,0,0,0,0,0.000192597,0.000115558,0.000269635
0,0,0,7.70E-05,0,0,0,0.003543777,0,0,0.000423712,3.85E-05,7.70E-05,0,0,0,0,0,0.028080582,0,3.85E-05,0,0,0,0,0,0.000192597,3.85E-05,0,0,0,0,0,0,0,0.005931975,0,0,0,0,0,7.70E-05,0,0,0,0.000231116,0.013943993,0,7.70E-05,0,0,0,0.000192597,0,3.85E-05,0,0,0,0,0,0,0,0.004275644,0,0,7.70E-05,0,0,0,0,0,0,0.000115558,0.000308155,0,0,0,0,0,0.011517276,0,0,0,0,0,0,0,0,0,0,3.85E-05,0,0.003736374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007241632,0.00111706,0.510419475,0,0.104348831,0,0.130464928,0,0,0,0,0,0,0.125495936,0,0,0,0.00959131,0,0,0,0,0,0,0,0,0,0.000115558,0.000423712,0.012480259,0,3.85E-05,0.023920496,0,0,0,0.000115558,0,0,0,0,0,0,3.85E-05,0,0,0,0,0.000115558,0,0,0,3.85E-05,0,0,0.000231116,0,0,0,0.000115558,3.85E-05,0,0,0,0,0.000115558,0,0.000462232,0,0,0,0,0,0,0,0,0
0,3.85E-05,0,0.001463734,0.000616309,0,0,0.004853434,0,0,0.011709873,0,0.017950002,0,0.000231116,0,0,0.004160086,0.000192597,0,0.010438735,0,0,0,0,0,0,0.000154077,0,0,0,0.003505258,0,0,3.85E-05,0.006163091,0,0,0.00053927,3.85E-05,0.000308155,0.00057779,0,0,0,0.000847425,0.000154077,0,0.005123069,0,0,0,0.149917183,0,0.001001502,0,0,0,0,0.000616309,0,0,0.118408382,0,0,0.001232618,0,0,0,0,0,0,0.001040022,3.85E-05,0,0,0,0,0,0,0,0.000731867,0,0,0.005046031,0,0,0,0.000192597,0,0.005354185,0,0.003312661,0,0,0,0,0.003081545,0,0,0,0,0.002195601,0,0,0.00169485,0,0.000616309,0,0.013019529,0,0.002580794,0,0.349447248,0,3.85E-05,0,7.70E-05,0,0,0,0.002157082,0,0,0.004853434,7.70E-05,0,0,0,7.70E-05,0,0.000423712,0.001887447,0,0,0.009167598,0,3.85E-05,0,0.104695505,0,0,0,0,0,0,0,0,0,0,0.001040022,0,0,0,0,0.06263241,3.85E-05,0,0,0.020376719,0,0,0,0,0,0,0.001771889,3.85E-05,0,0,0,3.85E-05,0,0,0.061862024,0,0,0,0,0,0,0,3.85E-05,3.85E-05
0,0,0,0.002118562,0.000154077,0,0,0.002195601,0,3.85E-05,0.014290667,0.002965987,0.016601826,0,7.70E-05,0,0.000693348,0.004545279,0.000847425,0,0.007511267,0,0,0,0,0,0.000154077,0.000423712,0.000154077,0,0,0.001001502,3.85E-05,0,0,0.004083048,0,0,3.85E-05,0,0.000154077,0.000154077,0,0,0,0.002850429,0.000154077,0.000462232,0.013828435,0,0,0,0.004853434,0,0.00847425,0,0,0,0,0.000808906,0,0,0.041369747,0,0,0.000154077,0,0,0,0,0,0,0.031971033,0.000269635,0,3.85E-05,3.85E-05,0,0,0,0,0.000308155,0,0,0.000154077,0,0,0.001733369,0.000500751,0,0.000654828,0,0.021147105,0,0,0,0,0.003851932,0,0,0,0,0,0,0,0.001579292,0,0.001579292,0.000962983,0.208659143,0,0.005854936,0.000308155,0.364970533,0,0.0033897,0,0.0067794,0,0,0,0.001309657,0,0,0.026732406,0.000192597,0,3.85E-05,0,0,0,3.85E-05,0.028542814,0,0,0.00281191,3.85E-05,3.85E-05,0.000693348,0.044335734,0,0,0,0,0,0,0,0,0,0,0.003197103,0,0,0,0,0.03670891,3.85E-05,0,0,0.020993028,0,0,0,3.85E-05,0,0,0.012172104,0.000115558,0,0,0,0,0.001656331,0,0.034320712,0,0,0,0,0,0,0,3.85E-05,0
0,0,0,0.004660837,3.85E-05,0,0,0.000115558,0,0,0.056238203,0.000154077,0.000770386,0,0.001425215,0,0.001040022,0.000423712,0.000346674,0,0.012672855,0,0,0,0,0,0,0.000154077,0.000154077,0,0,0.004699357,7.70E-05,0,0,0.000192597,0,0,0.000269635,3.85E-05,0,0,0,0,0,0.017333693,3.85E-05,0.002118562,0.046184662,0,0,0,0.012595817,0,0.048688417,0,0,7.70E-05,0,0.000115558,0,0,0.007126074,0,0,0,0,0,0,0,0,0,3.85E-05,0.003235623,0,3.85E-05,0,0,0,0,0,0.000269635,7.70E-05,0,0.00053927,7.70E-05,0,0,0.00053927,3.85E-05,0.000654828,0,0.004853434,0,0,0,0,0.000462232,0,0,0,0,7.70E-05,0,0,0.004083048,0,0.000154077,0,0.011209121,0,0.0033897,0.00115558,0.371056585,0,0,0,3.85E-05,0,0,0.000115558,0,0,0,0.061707947,0,0,0,0,0,0,3.85E-05,0.010015023,0,0,0.000269635,0,0,0,0.153383922,0,0,0,3.85E-05,0,0,0,0,0,0,0.013058049,0,0,0,0,0.050537344,0,0,0,0.026116097,0,0,0,0,0,0,0.00847425,0.002388198,0,0,0,0,0,0,0.053965564,0,0,0,0,0,0,0,0.000115558,3.85E-05
0,0,0,0.005277146,0.000154077,0,0,0.002927468,0,7.70E-05,0.041369747,0.003428219,0.000154077,0,0.001001502,0,0.001771889,0.00053927,0.004160086,0,0.013366203,0,0,0,0,0,0,0.00057779,0,0,0,0.005431224,0,0,0,0.005546782,0,0,7.70E-05,0,3.85E-05,3.85E-05,0,0,7.70E-05,0.011324679,3.85E-05,0,0.027117599,0,0,0,0.003659335,0,0.035861485,0,0,3.85E-05,0,0.00053927,0,0,0.017950002,0,0,0,0,0,0,0,0,0.000308155,0.060667925,0.005277146,0.000847425,0,0,0,0,0,3.85E-05,0.000115558,0,0,0.000346674,0,0,0,0.000423712,0,0.000231116,0,0.06717769,0,0,0,3.85E-05,0.000847425,0,0,0,0,7.70E-05,0,0,0.005046031,0,0.000462232,0.003659335,0.030276184,0,0.005046031,0.000616309,0.352875467,0,0,0,0.011786911,0,0,3.85E-05,0.000616309,0,0,0.014984014,0.000693348,0,0,0,0,0,0.000154077,0.019683371,0,0,0.002388198,0,0,0,0.111551943,0,0,0,0.000154077,0,0,0,0,0,0,0.007934979,0,0,0,0,0.041061592,0,0,0,0.028042063,0,0,0,0,0,0,0.009129078,0.000693348,0,0,0,0,0.000654828,0,0.033165132,0,0,0,0,0,0,0,0.000308155,3.85E-05
